-2.216513751609517868e+01,1.390396907229161805e+01,-1.803630777651012806e+01,7.831954896477904882e+00,-2.475595351365577557e+01,2.306020096151117471e+01,-9.372186748260884492e-01,-1.559707087220937716e+01,-1.436448252166381856e+01,-3.902107803377794948e+00
1.220601799961740674e+01,-3.291694638906347947e+00,2.665997571230936281e+00,-5.869383150102783553e+00,2.160768303567872550e+01,-1.917661598795478639e+01,2.232764451963374341e+01,-1.557395214299419450e+01,-2.790496667807938369e+00,-1.553706634767789652e+01
-1.586073911712074214e+01,3.208695646865069584e+00,2.143824194002732142e+01,1.960536719065246203e+01,1.382869943418978664e+01,9.351342723390441147e-01,1.654254945398069765e+01,2.093900784892003486e+01,1.533091539880705234e+01,2.120040026473795081e-01
-1.445666374511240448e+01,-8.233972844230048604e-01,1.843041382903214753e+01,2.335336848947090971e+01,1.443438220167598018e+01,-1.257954807759560589e+00,1.323677593296189592e+01,2.042233618338513423e+01,1.852990693954445334e+01,-1.000308430951974081e+00
1.080936609716337315e+01,-1.407725834612944205e+00,8.521308877444799812e-01,-6.541275657001966337e+00,2.138152382509388261e+01,-2.156400865365377228e+01,1.769353270288594615e+01,-1.925585867807247098e+01,-5.171495341901528597e-01,-1.551581124294945901e+01
-1.541259072298876021e+01,-2.170040061509129536e+00,1.883671762851478704e+01,2.311698117326193369e+01,1.704686424175224602e+01,-1.143269690001605943e+00,1.548544918295348261e+01,1.944515210823515616e+01,1.418146316891427894e+01,-2.445118660008544609e+00
-2.402220483651425553e+01,6.518331741711556049e+00,1.726266304307591071e+01,3.627574599320302795e+00,1.767492917876066372e+01,1.835626565284046308e+01,-1.098043728628026017e+01,1.583719877754777805e+01,-8.779070004360821855e+00,-1.839851622352744087e+01
-2.515479774495218379e+01,6.953634818382436578e+00,1.896097653560445195e+01,5.293393867542839359e+00,1.708996374951086139e+01,1.516617285162962148e+01,-9.333403255973374613e+00,1.676754836301387641e+01,-1.113777602188144833e+01,-1.814441034707613909e+01
8.815890756432684938e+00,-5.205844168610486156e-01,2.490952214790546293e+00,-6.958655869028094187e+00,2.025000389006861212e+01,-2.386801065278918088e+01,1.933740775749058471e+01,-1.667541792132567480e+01,-4.609085574506642580e+00,-1.304023602665990644e+01
1.027025029466190986e+01,-6.453296608768093190e-01,1.788937324006290908e+00,-7.387929742835252611e+00,2.305414710865148464e+01,-1.989774866202634485e+01,2.256426853573938729e+01,-1.835253635111067894e+01,-1.886057551191298920e+00,-1.369707903887432643e+01
1.237921364959749226e+01,-1.644975274519010711e+00,1.690343791084559122e+00,-5.447880295002668127e+00,2.464618501430319952e+01,-1.951006484889149561e+01,2.068726729527354991e+01,-1.700641247099091657e+01,-3.910388198972358786e-01,-1.461184158285800194e+01
-1.728491911876609777e+01,-6.795550543525563647e-02,1.913059968133719480e+01,2.160746350714804720e+01,1.847924177950924474e+01,2.772122876554555804e-01,1.600475925566496116e+01,2.282629206836526237e+01,1.373048250000849002e+01,-1.983153257426042870e+00
-2.267031756046946356e+01,6.099665031001530124e+00,1.805699207236273551e+01,6.398431562444733878e+00,1.329641314080979342e+01,1.633508446526078473e+01,-1.370623125147009347e+01,2.007241821152114980e+01,-8.059357241781896164e+00,-1.930754575431085840e+01
-2.455631663610289905e+01,8.810073760971695478e+00,1.874771141592738743e+01,2.946159251673501345e+00,1.535452168216951030e+01,1.604133702000608253e+01,-9.260441304924064809e+00,1.480513603685233370e+01,-1.034227974717587273e+01,-1.597722292733424432e+01
-2.511051515838096648e+01,1.408390078674224100e+01,-2.258893440329346447e+01,7.054406628158070625e+00,-2.433022622700081072e+01,2.192022580531730114e+01,-5.067128680255894579e+00,-1.116167221465848769e+01,-1.514763085584703894e+01,-5.738572664514798305e+00
-2.234325788546437153e+01,1.400326567406211353e+01,-1.953196459844655308e+01,5.724438727221595080e+00,-2.227473960710459977e+01,2.448530213285931723e+01,-6.301405909952491946e+00,-1.281857319186772948e+01,-1.426184272623016014e+01,-4.582638994104715202e+00
-1.470987757806043739e+01,-1.495038902537650483e+00,2.008885224509369749e+01,2.044892065988893037e+01,1.619061613979929248e+01,5.149220584672853374e-01,1.686688677666172609e+01,2.057668712558885815e+01,1.660282120277019047e+01,-2.376128510506114733e+00
-2.592672178515685033e+01,6.398594674909984903e+00,1.821452272123607585e+01,6.374569208670962439e+00,1.426800137323158779e+01,1.698838574231801601e+01,-9.674361990667716071e+00,1.445586687100118439e+01,-1.362915366316766530e+01,-1.869392531616729514e+01
-2.334836314324000384e+01,6.882903766294252712e+00,1.949565611498348972e+01,3.933647637886930060e+00,1.642471315362729456e+01,1.555741098089412233e+01,-1.044682314696781411e+01,1.905048806718038890e+01,-1.130588753916495648e+01,-1.760952947862617890e+01
-2.604601052582373555e+01,1.397381831189231427e+01,-2.205677677010807969e+01,3.142583968378702686e+00,-2.495432618382741197e+01,2.222260801769860095e+01,-2.273848317156144105e+00,-1.141450764469465540e+01,-1.599237940151211568e+01,-5.638151221272627467e+00
9.963417001156521735e+00,-2.504217508517407875e+00,1.292670131969091862e+00,-5.244442817164465254e+00,2.063379514887248689e+01,-2.109220845697442570e+01,2.108038002751764850e+01,-1.843862551871498923e+01,-2.945468442077301852e+00,-1.481646931341088091e+01
-1.868897285442078982e+01,-5.834590408023228036e-01,1.974610956905499748e+01,2.117823429451044959e+01,1.483386924254310024e+01,6.110217055143591924e-01,1.765186992025254753e+01,2.111769835979765020e+01,1.256474890753129259e+01,-1.529347944874199339e+00
-2.283139940668062451e+01,6.763890389084600052e+00,1.721763794745023901e+01,6.607118870365653152e+00,1.610049021315503026e+01,2.004499372053445683e+01,-1.112302068737559857e+01,1.620596575138987916e+01,-9.532625660218071673e+00,-1.853883690951340668e+01
-2.436143615758151526e+01,6.800751840391450642e+00,2.042838009857826265e+01,7.695164688767595074e+00,1.566447002790953213e+01,1.497753109710168928e+01,-9.462782066111195434e+00,1.502716305929838292e+01,-1.111313099577207097e+01,-2.018596820100771083e+01
1.177189390193843721e+01,-1.680830402145904179e+00,9.204247403499365987e-02,-4.746058152825926690e+00,1.892672069910879884e+01,-2.206254956009075130e+01,2.109080687884551608e+01,-1.555045075946020461e+01,-2.323251378322045646e+00,-1.416312085419003175e+01
-2.318610486089432499e+01,1.390925357191662037e+01,-2.005099562946129765e+01,7.208465430195840185e+00,-2.341245072050767106e+01,2.248728609345411300e+01,-3.959680541853217939e+00,-1.049219777605989279e+01,-1.590219572525827552e+01,-6.187047270147891354e+00
1.131706004769621288e+01,-2.600316633849756975e+00,3.836023714686513042e+00,-6.397052095483374501e+00,2.128798941188037830e+01,-2.165504521604801624e+01,2.204310080280266249e+01,-1.804827204496733017e+01,-3.775219246904788051e+00,-1.724703789645293028e+01
1.323840585661258373e+01,-3.958241193174212746e+00,3.832815380113521631e+00,-5.625115340352318860e+00,2.257226868564524480e+01,-2.158973842580208213e+01,2.367185593740641636e+01,-1.645707856599760177e+01,-1.412571414972559669e+00,-1.371819903985884537e+01
-2.512235080526891551e+01,7.413629484911899326e+00,1.833114958150309093e+01,1.394122868259528580e+00,1.407429290504971497e+01,1.540333139288489939e+01,-1.124742653867546416e+01,1.733655198985761103e+01,-9.747161994767225224e+00,-1.720628973107346482e+01
-1.523793795179361155e+01,1.186101993816798927e+00,1.816529793827487538e+01,1.950659751049376212e+01,1.456541418411486788e+01,-3.574814600973099110e-01,1.701058446864095686e+01,2.274242179758152105e+01,1.275732081126622930e+01,-2.623999399248813091e+00
-2.485896468423615957e+01,1.382355896741263201e+01,-2.044254690287955611e+01,4.665629998880287843e+00,-2.343774193028854569e+01,2.438389039029439687e+01,-4.966164624164810526e+00,-1.426401793702085818e+01,-1.753020164454517982e+01,-4.571964079906398304e+00
-2.168350635259346149e+01,1.461582963140030422e+01,-1.952828285802992880e+01,5.826647881792506922e+00,-2.399542704451617325e+01,2.084034384492901282e+01,-4.464175212616233068e+00,-1.108740032903649109e+01,-1.745211279565910445e+01,-4.404189177520797749e+00
-1.958665151111507541e+01,1.486821763589283840e+01,-2.457969848656255962e+01,8.714441820515137493e+00,-2.249532237569991011e+01,2.199427508111878282e+01,-1.309770916046249400e+00,-1.131357486982701133e+01,-1.492850980802005978e+01,-4.111406589593133987e+00
-1.652405860099380419e+01,3.377198849770317590e+00,2.032920855276124072e+01,2.103933320736376089e+01,1.624589245251448233e+01,-6.594062215803691007e-01,1.366911185689632369e+01,2.235297163454648484e+01,1.330326532449612920e+01,-3.445069164304364939e+00
-1.797871185361341162e+01,1.903878136372161300e+00,1.903347270034068472e+01,2.077175387627372771e+01,1.535896454749106432e+01,-6.522182418929652892e-01,1.457311408772704198e+01,2.270702532230140491e+01,1.101344383484951450e+01,-2.415345407305487413e+00
-2.084128879084668995e+01,1.572949455632615567e+01,-2.084282629320933111e+01,8.621136376043763150e+00,-2.434106061221337214e+01,2.104582311321237853e+01,-5.514800649014858891e+00,-1.114107372233986659e+01,-1.679420649379361663e+01,-4.059259217628160776e+00
-1.651062394467857786e+01,-1.656952917997572827e-01,1.936675413240570620e+01,2.386711672987842547e+01,1.704930435483219497e+01,1.456926174092895154e-01,1.784131945791235552e+01,2.222341863060423250e+01,1.474782257438873678e+01,-2.607086121504385900e+00
